tick,return,pecentile
OMER,-0.01948393891521838,0.6036007580543272
HONE,-0.019607843137254943,0.6032849020846494
CUZ,-0.01973360699548876,0.6029690461149716
CATC,-0.020079231062993697,0.6026531901452937
KNDI,-0.020202020202020332,0.602337334175616
FSBC,-0.020903954802259928,0.6020214782059381
ORC,-0.02106074622263332,0.6017056222362602
AAME,-0.021419571608567667,0.6013897662665825
IPG,-0.021843914814072996,0.6010739102969046
DISH,-0.02264039988238742,0.6007580543272267
BIO,-0.02344349217994479,0.600442198357549
HD,-0.023568850188210977,0.6001263423878711
GOLF,-0.023610813607135794,0.5998104864181933
SQ,-0.023802304426925325,0.5994946304485155
MSGN,-0.02444444444444449,0.5991787744788376
BNS,-0.0245504346135077,0.5988629185091598
MPLX,-0.024931885193893888,0.598547062539482
NDAQ,-0.0251257475458031,0.5982312065698042
AYR,-0.025164069936375877,0.5979153506001263
EC,-0.025399489978669032,0.5975994946304485
BCPC,-0.025715814117154068,0.5972836386607707
TGT,-0.026194661093315363,0.5969677826910929
LQDT,-0.027067669172932463,0.596651926721415
GFED,-0.02725138317187381,0.5963360707517372
ISCA,-0.027434762478835584,0.5960202147820594
EFX,-0.02757267184659684,0.5957043588123816
FORD,-0.028169014084507116,0.5953885028427037
NCMI,-0.028413564841383132,0.5950726468730259
INOD,-0.02857142857142858,0.5947567909033481
ATRC,-0.028731836195508564,0.5944409349336702
GOOGL,-0.028871034792863237,0.5941250789639925
EMCF,-0.02890255062245506,0.5938092229943146
MCRI,-0.02981501632208927,0.5934933670246367
DE,-0.029821330027019144,0.593177511054959
HCI,-0.029983404194041108,0.5928616550852811
FFBW,-0.03008204193254327,0.5925457991156032
BLD,-0.03010314224034527,0.5922299431459255
JCOM,-0.03037218195960989,0.5919140871762476
PCSB,-0.03070606312501578,0.5915982312065698
FWRD,-0.031031154242328052,0.591282375236892
LCII,-0.031120690726974543,0.5909665192672141
CFBK,-0.031321619556913705,0.5906506632975363
ATSG,-0.03180661577608146,0.5903348073278585
BDL,-0.032675998124170325,0.5900189513581807
ARTNA,-0.03298808020715194,0.5897030953885029
PGRE,-0.03300014250524219,0.589387239418825
FSTR,-0.03313609467455625,0.5890713834491472
MBT,-0.033630167653350584,0.5887555274794694
MTB,-0.03377549162952642,0.5884396715097915
ITRI,-0.03381725021349269,0.5881238155401137
CKX,-0.03398058252427194,0.5878079595704359
PSDO,-0.034113114845625514,0.5874921036007581
COF,-0.034128924445797515,0.5871762476310802
NBTB,-0.0342517946028883,0.5868603916614024
AIG,-0.03430492241101435,0.5865445356917246
SYMC,-0.03484972235244077,0.5862286797220467
PBHC,-0.0354646315654461,0.585912823752369
DXLG,-0.03589743589743588,0.5855969677826911
MEET,-0.03628117913832207,0.5852811118130132
MLM,-0.03630846221417727,0.5849652558433355
JACK,-0.03634493257886873,0.5846493998736576
GENE,-0.036363636363636376,0.5843335439039797
NGG,-0.03724488020629968,0.584017687934302
INDB,-0.03744463964419531,0.5837018319646241
ANAT,-0.03759632533566637,0.5833859759949463
LYG,-0.037597844219171006,0.5830701200252685
LKFN,-0.03766880177082044,0.5827542640555906
ISR,-0.03766973280770913,0.5824384080859129
QTRH,-0.037683244896123846,0.582122552116235
MO,-0.03778261573086594,0.5818066961465572
NCR,-0.037847982483578235,0.5814908401768794
GMO,-0.03804878048780491,0.5811749842072015
DNN,-0.03806960199961551,0.5808591282375237
CGNX,-0.038256796082049904,0.5805432722678459
NBN,-0.03848313975692497,0.580227416298168
CIZN,-0.038629610208005594,0.5799115603284902
HSON,-0.03870967741935483,0.5795957043588124
PDFS,-0.03930817610062898,0.5792798483891346
MFC,-0.03959242599064672,0.5789639924194567
CBRE,-0.039622254157257175,0.5786481364497789
LORL,-0.03979328165374696,0.5783322804801011
CBSH,-0.04008341989355113,0.5780164245104232
LTS,-0.04013015184381785,0.5777005685407455
CHDN,-0.04025902015921412,0.5773847125710676
COP,-0.04057838758789578,0.5770688566013897
CCXI,-0.04058441558441561,0.576753000631712
DLB,-0.041280528708787734,0.5764371446620341
MKL,-0.04150656129920971,0.5761212886923562
GOLD,-0.04152838324675012,0.5758054327226785
BVXV,-0.04179104477611939,0.5754895767530006
ATRS,-0.04181184668989546,0.5751737207833229
MRCC,-0.0421227513732223,0.574857864813645
LMB,-0.04213727193744565,0.5745420088439671
MVC,-0.04227708543360287,0.5742261528742894
CW,-0.043745330787748005,0.5739102969046115
CAC,-0.04387833792986273,0.5735944409349337
BBT,-0.044000878079458294,0.5732785849652559
GLOP,-0.04420117031049875,0.572962728995578
PPSI,-0.04444444444444451,0.5726468730259002
B,-0.044448060526209754,0.5723310170562224
ISRL,-0.04455869751499575,0.5720151610865445
FTAI,-0.04565231663573044,0.5716993051168667
MAGS,-0.04580152671755733,0.5713834491471889
BDN,-0.046091507681918054,0.5710675931775111
BBU,-0.0462738747654069,0.5707517372078332
NGVC,-0.046434494195688236,0.5704358812381554
OMF,-0.04679951052226061,0.5701200252684776
ECOL,-0.04702167661297196,0.5698041692987997
JNPR,-0.0470973986509301,0.569488313329122
GILD,-0.04737935303953389,0.5691724573594441
DJCO,-0.047391304347826124,0.5688566013897662
PPIH,-0.04787234042553201,0.5685407454200885
HRTG,-0.04799830755254675,0.5682248894504106
BOH,-0.04815161705703919,0.5679090334807327
DERM,-0.04815864022662886,0.567593177511055
PNC,-0.048343622293713584,0.5672773215413771
DRNA,-0.04868316041500398,0.5669614655716994
MTOR,-0.048941176470588155,0.5666456096020215
AROW,-0.04894537356870099,0.5663297536323436
OPY,-0.04916386389170879,0.5660138976626659
MBTF,-0.04961497221951461,0.565698041692988
APLE,-0.049657645715097454,0.5653821857233101
GNMK,-0.049792531120331995,0.5650663297536324
NESR,-0.05004721435316328,0.5647504737839545
BOLD,-0.050183598531211904,0.5644346178142767
NBHC,-0.050644522516767876,0.5641187618445989
AMOV,-0.050765126509098146,0.563802905874921
CLGN,-0.050909090909090904,0.5634870499052432
ASPN,-0.05152671755725202,0.5631711939355654
NTR,-0.05168483928337353,0.5628553379658876
LTXB,-0.0518885555736589,0.5625394819962097
HPE,-0.05194552781269035,0.5622236260265319
TXN,-0.05212283575740573,0.5619077700568541
ESRT,-0.05212981991074572,0.5615919140871762
MBI,-0.05224660397074188,0.5612760581174984
AFG,-0.05267475579975567,0.5609602021478206
JE,-0.05276203966005666,0.5606443461781427
GSIT,-0.05352480417754568,0.560328490208465
MMP,-0.05376923418369606,0.5600126342387871
DSWL,-0.053911035566530874,0.5596967782691092
HSIC,-0.054005524861878595,0.5593809222994315
MAR,-0.054392125130839464,0.5590650663297536
PFPT,-0.05485095726633815,0.5587492103600759
KR,-0.05560067642062072,0.558433354390398
ATEN,-0.05563909774436093,0.5581174984207201
NWFL,-0.05576014085836967,0.5578016424510424
GRC,-0.055808669948332,0.5574857864813645
POPE,-0.05606289828493405,0.5571699305116866
NYCB,-0.056153803819412706,0.5568540745420089
GEO,-0.056844693182359296,0.556538218572331
COTY,-0.05753275955648607,0.5562223626026532
SEE,-0.05764259011123085,0.5559065066329754
AKAM,-0.058521057786483865,0.5555906506632975
EXPE,-0.058562756809764194,0.5552747946936197
CBPO,-0.058618925831202096,0.5549589387239419
CMO,-0.05904999150767132,0.5546430827542641
BCH,-0.05906147241811155,0.5543272267845862
CCMP,-0.05923122520632895,0.5540113708149084
INST,-0.05938189845474606,0.5536955148452306
DCOM,-0.05976373550276748,0.5533796588755527
ORAN,-0.05992154995237853,0.5530638029058749
CVCY,-0.0601958739852535,0.5527479469361971
LSTR,-0.06024760262711193,0.5524320909665192
HST,-0.060379414532666376,0.5521162349968415
HNI,-0.06039558113382282,0.5518003790271636
CCBG,-0.06053605196086487,0.5514845230574857
MIND,-0.06060606060606055,0.551168667087808
CIVB,-0.06063544765693063,0.5508528111181301
E,-0.06069955240799829,0.5505369551484524
ESBA,-0.060767778324196,0.5502210991787745
MGRC,-0.060776915388625063,0.5499052432090966
ATH,-0.06107205623901579,0.5495893872394189
NCI,-0.06137173702536214,0.549273531269741
CF,-0.061765761835294364,0.5489576753000631
BKSC,-0.06185213357793784,0.5486418193303854
CVGI,-0.06216216216216219,0.5483259633607075
AEM,-0.062286934080988954,0.5480101073910297
CYBE,-0.06229508196721312,0.5476942514213519
KMT,-0.062439400028666436,0.547378395451674
RTN,-0.06292951873155506,0.5470625394819962
EBAY,-0.06338294408567313,0.5467466835123184
FBHS,-0.06382374560361448,0.5464308275426406
MGYR,-0.06449044585987262,0.5461149715729627
IHT,-0.06530711337703321,0.5457991156032849
EVK,-0.06557333333333326,0.5454832596336071
GARS,-0.06656625245805625,0.5451674036639292
INSW,-0.06691800188501407,0.5448515476942514
ASML,-0.06713420964993044,0.5445356917245736
CGEN,-0.06756756756756754,0.5442198357548957
AMGN,-0.06804144251843003,0.543903979785218
EMR,-0.06810966263819762,0.5435881238155401
GTYH,-0.06858846918489081,0.5432722678458622
ARD,-0.06863699451733041,0.5429564118761845
IBOC,-0.06874241442559514,0.5426405559065066
MLP,-0.06919831223628692,0.5423246999368289
LARK,-0.06978514472757713,0.542008843967151
MESO,-0.07039711191335729,0.5416929879974731
FIBK,-0.07057709250060806,0.5413771320277954
NFBK,-0.07066028824766146,0.5410612760581175
ATU,-0.07148701008011615,0.5407454200884396
CGBD,-0.07184147403097618,0.5404295641187619
FSCT,-0.07190449750138816,0.540113708149084
PZZA,-0.07192529929674074,0.5397978521794062
MIXT,-0.07208121827411185,0.5394819962097284
PERI,-0.07272727272727264,0.5391661402400505
H,-0.07311297036235775,0.5388502842703727
WPM,-0.07352859342249263,0.5385344283006949
JBLU,-0.07380073800737996,0.5382185723310171
NEON,-0.07412666856006822,0.5379027163613392
APU,-0.07427479506386925,0.5375868603916614
HIW,-0.07465478822801641,0.5372710044219836
FB,-0.07478859689098183,0.5369551484523057
CBMG,-0.07479224376731308,0.5366392924826279
STI,-0.07485020087890137,0.5363234365129501
JOE,-0.07500000000000007,0.5360075805432722
ILPT,-0.07543781297807839,0.5356917245735945
CHRW,-0.07612615633265096,0.5353758686039166
LTBR,-0.07619047619047625,0.5350600126342387
CVBF,-0.07644702211427501,0.534744156664561
PKBK,-0.07662202653947292,0.5344283006948831
FITB,-0.07663865432819306,0.5341124447252054
ODFL,-0.07669364074554186,0.5337965887555275
CTRL,-0.07692307692307687,0.5334807327858496
NEN,-0.07706123503415274,0.5331648768161719
F,-0.07738976692424371,0.532849020846494
NATI,-0.0774385407478293,0.5325331648768161
LEU,-0.07750000000000001,0.5322173089071384
CVE,-0.07821198970526477,0.5319014529374605
MITT,-0.07838316848665017,0.5315855969677827
OVLY,-0.0789348549690918,0.5312697409981049
AMRK,-0.07898550724637676,0.530953885028427
DGII,-0.07906976744186045,0.5306380290587492
PFLT,-0.07910488995303433,0.5303221730890714
MNR,-0.07977726579659727,0.5300063171193936
FBIZ,-0.0802815639498421,0.5296904611497157
BBY,-0.08054224221354556,0.5293746051800379
GGB,-0.08088235294117652,0.5290587492103601
PRPO,-0.0816170861937453,0.5287428932406822
APOG,-0.08163594693179266,0.5284270372710044
ASH,-0.08227193291768553,0.5281111813013266
BSRR,-0.082489216472164,0.5277953253316487
CBM,-0.08268398268398269,0.527479469361971
CUB,-0.08296609521868714,0.5271636133922931
ARL,-0.08339173090399432,0.5268477574226152
HFWA,-0.08352502529726191,0.5265319014529375
MDCO,-0.08377944325481801,0.5262160454832596
FDEF,-0.08389938830999522,0.5259001895135819
FLIR,-0.08454080455565993,0.525584333543904
HLI,-0.08469805476543923,0.5252684775742261
HSBC,-0.0856108437458607,0.5249526216045484
ONB,-0.08574173185124201,0.5246367656348705
PBCT,-0.08599005557180461,0.5243209096651926
BWFG,-0.08607000802943932,0.5240050536955149
EVI,-0.08655486610471508,0.523689197725837
DIOD,-0.08673050615595057,0.5233733417561592
DRH,-0.0869194092135781,0.5230574857864814
MLI,-0.08698073172017506,0.5227416298168035
NRIM,-0.08717989968525142,0.5224257738471257
CMFN,-0.08724963600102775,0.5221099178774479
PSO,-0.0873380543092418,0.52179406190777
PFS,-0.08751207597382471,0.5214782059380922
HSII,-0.08828691851040282,0.5211623499684144
ICCC,-0.0888740740740741,0.5208464939987366
AMSWA,-0.08937440021294629,0.5205306380290587
ICCH,-0.08952903225806452,0.5202147820593809
PESI,-0.08965517241379306,0.5198989260897031
BSAC,-0.09013958383036857,0.5195830701200252
OBCI,-0.0901639344262295,0.5192672141503475
KAI,-0.09019049463693984,0.5189513581806696
ATLO,-0.09022830310880836,0.5186355022109918
JAX,-0.09098712446351931,0.518319646241314
HSTM,-0.09107016300496107,0.5180037902716361
PQG,-0.09143518518518534,0.5176879343019583
CCJ,-0.09145597055857335,0.5173720783322805
DCP,-0.0915206742984861,0.5170562223626026
FHB,-0.09172102086659994,0.5167403663929249
AMTD,-0.09179896185900305,0.516424510423247
CFBI,-0.09180035650623897,0.5161086544535691
OXM,-0.0918271845163009,0.5157927984838914
KRP,-0.09203343780578055,0.5154769425142135
MBUU,-0.0921052631578948,0.5151610865445357
LBRT,-0.09222983265817353,0.5148452305748579
EQM,-0.09226370582598054,0.51452937460518
ESCA,-0.09289422008433157,0.5142135186355022
CE,-0.09296349620017863,0.5138976626658244
GD,-0.09321234975253367,0.5135818066961465
PEN,-0.09325073361591119,0.5132659507264687
LSBK,-0.09341560807305815,0.5129500947567909
BMRN,-0.0937042459736458,0.5126342387871131
MYE,-0.09394275435270316,0.5123183828174352
ANDX,-0.09428041648837537,0.5120025268477574
ESTE,-0.0945273631840795,0.5116866708780796
CELH,-0.09493670886075956,0.5113708149084017
ECPG,-0.09499999999999997,0.511054958938724
NEXT,-0.09500000000000008,0.5107391029690461
AER,-0.09508136770890463,0.5104232469993683
GIFI,-0.09523809523809512,0.5101073910296905
HTBI,-0.09528365882394951,0.5097915350600126
CAJ,-0.09545301363434511,0.5094756790903348
IX,-0.09554143420732875,0.509159823120657
FUV,-0.09577464788732393,0.5088439671509791
BANF,-0.09584528293287942,0.5085281111813014
LOAN,-0.09592193547423011,0.5082122552116235
CFX,-0.0960264900662251,0.5078963992419456
LCNB,-0.09661433323959667,0.5075805432722679
ATHX,-0.09708737864077666,0.50726468730259
VALE,-0.09733155067522126,0.5069488313329122
CSLT,-0.09736842105263155,0.5066329753632344
GM,-0.09748797777399443,0.5063171193935565
FNLC,-0.09761941567475652,0.5060012634238787
PLBC,-0.0978164439229603,0.5056854074542009
CWBC,-0.09792316701384851,0.505369551484523
MS,-0.09794317885070525,0.5050536955148452
HMI,-0.09800190294957178,0.5047378395451674
HT,-0.09807310997000362,0.5044219835754896
PRAH,-0.09836409395973145,0.5041061276058117
GNTY,-0.09850375597821404,0.5037902716361339
CY,-0.09856524627843921,0.5034744156664561
OZM,-0.09908995911410501,0.5031585596967783
HP,-0.09955624376965277,0.5028427037271005
BOCH,-0.09980995045136776,0.5025268477574226
PLUS,-0.10005058168942849,0.5022109917877448
ZTO,-0.10030455839033403,0.501895135818067
ANGI,-0.10043130006161438,0.5015792798483891
FBMS,-0.10060187211212213,0.5012634238787113
FMNB,-0.10089910089910081,0.5009475679090335
BBSI,-0.10106888472793307,0.5006317119393556
ANH,-0.10113344879749209,0.5003158559696779
HURC,-0.10122379058279662,0.5
FBC,-0.1018277200478741,0.4996841440303222
MDU,-0.10198353159077367,0.49936828806064437
EEI,-0.10264290104486795,0.4990524320909665
PVBC,-0.1032136105860113,0.4987365761212887
MCC,-0.10330540181194159,0.4984207201516109
ZAYO,-0.1033726350425006,0.49810486418193306
ANAB,-0.10368723849372397,0.4977890082122552
MBWM,-0.10380056086053768,0.4974731522425774
DGX,-0.1038824376465376,0.49715729627289956
GNTX,-0.103953601088289,0.49684144030322175
MPX,-0.10400737217005807,0.4965255843335439
GLOG,-0.10428738331543475,0.49620972836386606
AMC,-0.10436326132560636,0.49589387239418825
CCNE,-0.10462489942709796,0.49557801642451044
BOTJ,-0.10475180181585608,0.4952621604548326
NVGS,-0.104932735426009,0.49494630448515475
ARAY,-0.10520231213872833,0.49463044851547694
ANET,-0.10536888239590947,0.4943145925457991
INN,-0.10545716083790346,0.4939987365761213
CRH,-0.10548395503879882,0.49368288060644344
NTAP,-0.10579989762570396,0.4933670246367656
GRIF,-0.10582556763814455,0.4930511686670878
HBAN,-0.10654995472381523,0.49273531269741
CNC,-0.10662267643035328,0.49241945672773213
MXIM,-0.10671125883837729,0.4921036007580543
HIBB,-0.10690423162583518,0.4917877447883765
GPK,-0.10720508495839198,0.4914718888186987
PUK,-0.10766754388206146,0.4911560328490209
FANH,-0.10798153113614783,0.490840176879343
QLYS,-0.10800415800415797,0.4905243209096652
LECO,-0.10812973188907504,0.4902084649399874
ADM,-0.1084003376525089,0.48989260897030956
EGLE,-0.1084745762711865,0.4895767530006317
PBIP,-0.10864470438938523,0.4892608970309539
MYRG,-0.1090617481956696,0.48894504106127606
PDLB,-0.10951188986232796,0.48862918509159825
EBSB,-0.10971606466759476,0.4883133291219204
EML,-0.10986163564618012,0.48799747315224257
BMY,-0.11013154911282175,0.48768161718256475
PLXS,-0.11027239908106334,0.48736576121288694
ENBL,-0.11078773518086871,0.48704990524320907
DOX,-0.11085970205103024,0.48673404927353126
PAG,-0.11198776103295593,0.48641819330385344
ELSE,-0.11204488778054855,0.4861023373341756
AMWD,-0.11206543967280158,0.4857864813644978
IMO,-0.11283543894876524,0.48547062539481994
EHC,-0.11287750251955364,0.48515476942514213
HMN,-0.11306764901381083,0.4848389134554643
CI,-0.11336387449659024,0.4845230574857865
EBMT,-0.11338628387471295,0.48420720151610863
BDC,-0.1134457237505262,0.4838913455464308
CFR,-0.11381388686180705,0.483575489576753
BELFA,-0.11425602454352024,0.4832596336070752
APAM,-0.11452351581663756,0.4829437776373973
LH,-0.11595750360365165,0.4826279216677195
CAH,-0.11621961884808707,0.4823120656980417
EPAY,-0.11639344262295082,0.4819962097283639
AMNB,-0.11656150959538014,0.48168035375868606
GWW,-0.11663360133653533,0.4813644977890082
CNQ,-0.1167546109646278,0.4810486418193304
CTXS,-0.11683449883449881,0.48073278584965257
NTRS,-0.11684140927552666,0.48041692987997475
MXC,-0.1171366594360087,0.4801010739102969
EGBN,-0.11724175687926397,0.47978521794061907
AVAL,-0.11726466756883225,0.47946936197094125
NHLD,-0.11792048929663612,0.47915350600126344
ABIO,-0.11797956528231068,0.47883765003158557
IOR,-0.11893939393939379,0.47852179406190776
MPWR,-0.11918754585673097,0.47820593809222994
FLIC,-0.1195822698854988,0.47789008212255213
DAKT,-0.1196307046857088,0.4775742261528743
MYOS,-0.11971830985915488,0.47725837018319645
DQ,-0.11984171848501979,0.47694251421351863
PLX,-0.12,0.4766266582438408
ENIC,-0.12006926685862718,0.476310802274163
ODT,-0.12102161100196462,0.47599494630448513
BCLI,-0.12121212121212122,0.4756790903348073
CBAY,-0.12198581560283683,0.4753632343651295
BCBP,-0.12247394844534443,0.4750473783954517
MTEX,-0.12267771367575664,0.4747315224257738
PKOH,-0.12300220208545931,0.474415666456096
LAKE,-0.12313167259786484,0.4740998104864182
BHB,-0.12313552431367403,0.4737839545167404
GHM,-0.12339563947512344,0.47346809854706257
CRWS,-0.12373004354136419,0.4731522425773847
HTH,-0.12383503543724528,0.4728363866077069
AHC,-0.12389339938534927,0.47252053063802907
APWC,-0.12404421377916874,0.47220467466835125
CAT,-0.12407975789315528,0.4718888186986734
ABC,-0.12417618617031845,0.47157296272899557
DXPE,-0.12453485487472093,0.47125710675931776
ABB,-0.12470418243202575,0.47094125078963994
ALGN,-0.12473989705399191,0.4706253948199621
FNCB,-0.12508436445444326,0.47030953885028426
BLX,-0.12517477495744156,0.46999368288060644
ANGO,-0.12539610683567226,0.46967782691092863
IBP,-0.12553542009884688,0.4693619709412508
HVT,-0.12559945417151375,0.46904611497157295
GS,-0.12623929798330402,0.46873025900189513
KT,-0.1263215226328237,0.4684144030322173
CPSS,-0.12650602409638567,0.4680985470625395
FBNC,-0.12675298325661355,0.46778269109286164
CBZ,-0.12711111111111106,0.4674668351231838
CRHM,-0.1272727272727272,0.467150979153506
FARO,-0.12767527675276757,0.4668351231838282
GSVC,-0.12803234501347716,0.4665192672141503
KVHI,-0.1283842794759824,0.4662034112444725
ARR,-0.128494301139772,0.4658875552747947
NWLI,-0.12856410158995502,0.4655716993051169
CHCI,-0.12893081761006298,0.465255843335439
AEO,-0.1294107384306712,0.4649399873657612
K,-0.12955115912882154,0.4646241313960834
NX,-0.12958015681675017,0.46430827542640557
MCK,-0.1306969492086708,0.46399241945672776
NEWR,-0.1312436990193382,0.4636765634870499
MCBC,-0.1312962599069889,0.4633607075173721
CPHC,-0.13164293157346296,0.46304485154769426
LEG,-0.13184948644125793,0.46272899557801644
POWI,-0.13198637165752913,0.4624131396083386
ITIC,-0.13222692265972447,0.46209728363866076
AL,-0.13242084972793922,0.46178142766898295
HMHC,-0.132484076433121,0.46146557169930513
ENIA,-0.13251937336232367,0.46114971572962726
KOSS,-0.13278008298755195,0.46083385975994945
PEBK,-0.13358908064751984,0.46051800379027164
PFIS,-0.13384856071337958,0.4602021478205938
NVMI,-0.13430311231393777,0.459886291850916
LBTYA,-0.1344827586206896,0.45957043588123814
NTP,-0.13452049679501443,0.4592545799115603
LPX,-0.13482256312038465,0.4589387239418825
MFG,-0.13503123498318126,0.4586228679722047
AXE,-0.13514739229024952,0.4583070120025268
MANU,-0.13525457545894437,0.457991156032849
CBS,-0.1353186245007878,0.4576753000631712
CATY,-0.1355075560763147,0.4573594440934934
AGTC,-0.135632183908046,0.4570435881238155
MOFG,-0.13586698914668383,0.4567277321541377
PNFP,-0.13587585934997415,0.4564118761844599
FUSB,-0.13598492888983227,0.45609602021478207
CLNC,-0.13730442791200426,0.45578016424510426
ESQ,-0.137546468401487,0.4554643082754264
FANG,-0.13758518810321052,0.4551484523057486
CFG,-0.13790117898507337,0.45483259633607076
MED,-0.13796070472765676,0.45451674036639295
BLBD,-0.13835294117647068,0.4542008843967151
CXO,-0.1387662661702045,0.45388502842703726
BUD,-0.13879707992571177,0.45356917245735945
CHU,-0.13969356093102314,0.45325331648768163
MTZ,-0.13996247654784233,0.45293746051800376
NFLX,-0.1404266877376661,0.45262160454832595
TAL,-0.14072600696171056,0.45230574857864814
MGM,-0.14079110054463528,0.4519898926089703
ASX,-0.14102564102564108,0.4516740366392925
OIIM,-0.14117647058823535,0.45135818066961464
PXD,-0.1412884293056692,0.4510423246999368
BDR,-0.14132075471698113,0.450726468730259
FUN,-0.14135656365693994,0.4504106127605812
CLNE,-0.14197530864197538,0.4500947567909033
OFIX,-0.14214793976501727,0.4497789008212255
CALM,-0.14222702458613223,0.4494630448515477
KSS,-0.1423294955814477,0.4491471888818699
GMLP,-0.14234353906018749,0.448831332912192
PTC,-0.14263803680981602,0.4485154769425142
ISTR,-0.14279740748484204,0.4481996209728364
NXPI,-0.1431241729667706,0.4478837650031586
BNFT,-0.1432584269662922,0.44756790903348076
ARCO,-0.14336789417232743,0.4472520530638029
PEBO,-0.14352708216337917,0.4469361970941251
AMN,-0.14383906119027656,0.44662034112444726
STL,-0.14495956560966128,0.44630448515476945
DL,-0.14500703234880452,0.4459886291850916
ETM,-0.14514692787177197,0.44567277321541376
BWB,-0.14529914529914523,0.44535691724573595
MVBF,-0.14602094268851895,0.44504106127605814
WFC,-0.14630412610280785,0.44472520530638027
SYNH,-0.14676258992805757,0.44440934933670245
ABBV,-0.14711652298789168,0.44409349336702464
FENG,-0.14732142857142871,0.4437776373973468
EGI,-0.14764079147640785,0.443461781427669
NOK,-0.14764861563517917,0.44314592545799114
CSTE,-0.14788442299770488,0.4428300694883133
MNLO,-0.1479654747225646,0.4425142135186355
COLB,-0.1482084149702787,0.4421983575489577
ARW,-0.14852622176853392,0.44188250157927983
OSBC,-0.14854288748181066,0.441566645609602
FEYE,-0.1489111241907003,0.4412507896399242
MMM,-0.14904677586714232,0.4409349336702464
FCCY,-0.1490639255083661,0.4406190777005685
GRBK,-0.14929577464788735,0.4403032217308907
CAKE,-0.14943576519745116,0.4399873657612129
ASYS,-0.14950634696755993,0.4396715097915351
LOGI,-0.14964786729318613,0.4393556538218572
BLK,-0.14973588329972798,0.4390397978521794
PFBI,-0.14977075107061066,0.4387239418825016
CNOB,-0.1498438685184258,0.43840808591282376
EDUC,-0.1500414391057654,0.43809222994314595
CNO,-0.15018787013509138,0.4377763739734681
FCF,-0.1503839428267315,0.43746051800379027
GASS,-0.1503957783641161,0.43714466203411245
ANDE,-0.1504619161444538,0.43682880606443464
GCP,-0.1509060955518946,0.43651295009475677
MSL,-0.15120396345201093,0.43619709412507895
COT,-0.15225462527438072,0.43588123815540114
IMMP,-0.15246636771300448,0.4355653821857233
KALU,-0.1525734619758612,0.43524952621604546
NKSH,-0.15260085658288403,0.43493367024636764
KGC,-0.15281501340482573,0.43461781427668983
NGHC,-0.15317253477912451,0.434301958307012
FISI,-0.1534250959340855,0.4339861023373342
CCL,-0.15380939410792838,0.43367024636765633
HQY,-0.15381782469923877,0.4333543903979785
JAG,-0.15384615384615385,0.4330385344283007
LBC,-0.15394275893978449,0.4327226784586229
CMP,-0.15410350773348425,0.432406822488945
IBCP,-0.15464453334173311,0.4320909665192672
HMC,-0.15480368138780365,0.4317751105495894
ALJJ,-0.15508021390374338,0.4314592545799116
FNB,-0.1556686218746297,0.4311433986102337
PRSC,-0.1559330628803245,0.4308275426405559
AE,-0.1559550050905928,0.4305116866708781
CSSE,-0.15605371122580924,0.43019583070120027
AMAT,-0.15609384886725053,0.42987997473152245
NEM,-0.1560939407202412,0.4295641187618446
HDSN,-0.1561181434599157,0.42924826279216677
INTC,-0.15639434110253603,0.42893240682248895
FBK,-0.15655472987802976,0.42861655085281114
HTZ,-0.15692469720905722,0.42830069488313327
KEY,-0.15718590834061075,0.42798483891345546
ADMA,-0.15725806451612911,0.42766898294377764
PNR,-0.15772089182493798,0.42735312697409983
BOKF,-0.15773018145691498,0.42703727100442196
FMBH,-0.1577332633571873,0.42672141503474414
JMEI,-0.1578947368421052,0.42640555906506633
MSM,-0.15838798067939863,0.4260897030953885
CZWI,-0.15853031860226097,0.4257738471257107
LFC,-0.15862333882441593,0.42545799115603283
MMI,-0.1588977594643317,0.425142135186355
KIN,-0.15900000000000003,0.4248262792166772
CIGI,-0.15902319855186553,0.4245104232469994
BHE,-0.15905856518957018,0.4241945672773215
DRQ,-0.15920792079207924,0.4238787113076437
SNAP,-0.15927873779113455,0.4235628553379659
AGS,-0.15953618552578974,0.4232469993682881
KURA,-0.16000000000000003,0.4229311433986102
HUM,-0.16015303534659686,0.4226152874289324
IPDN,-0.160377358490566,0.4222994314592546
AEL,-0.1605085240672941,0.42198357548957677
BY,-0.16081491114000868,0.42166771951989895
CCS,-0.16153846153846152,0.4213518635502211
IRTC,-0.1622447731996578,0.42103600758054327
BECN,-0.1622885129118432,0.42072015161086546
JVA,-0.1624087591240877,0.42040429564118764
SU,-0.1624325880936175,0.4200884396715098
OFED,-0.16287585983335884,0.41977258370183196
CCF,-0.16290849123279383,0.41945672773215414
CARO,-0.16310708518946893,0.41914087176247633
NPO,-0.16325798893759846,0.41882501579279846
CHNR,-0.16341121495327104,0.41850915982312065
HNP,-0.16354968830216354,0.41819330385344283
AMCX,-0.16384778012684997,0.417877447883765
PRPL,-0.16403402187120297,0.41756159191408715
NTCT,-0.1641693811074918,0.41724573594440933
KFS,-0.1643454038997214,0.4169298799747315
GLT,-0.1644019440904837,0.4166140240050537
BNTC,-0.16504854368932043,0.4162981680353759
BXS,-0.165638301286259,0.415982312065698
EAT,-0.16591094222118785,0.4156664560960202
ARMK,-0.16592775408287586,0.4153506001263424
GFF,-0.16643019529431102,0.4150347441566646
CMCO,-0.16652176160689536,0.4147188881869867
ALCO,-0.16696122357346876,0.4144030322173089
